Год,Направление,Уровень безработицы,Уровень инфляции,Вступительный балл,Пол,Образовательные специальные потребности,Предыдущее образование (оценка),Перемещенный,Возраст при зачислении,Международный статус,ВВП,Дневная/вечерняя форма обучения,Возраст группа,Возраст код
2023.0,6.0,15.5,2.8,148.0,0,0,160.0,0,20,0,-4.06,1,21-25,1
2024.0,10.0,8.9,1.4,150.0,0,0,150.0,0,26,0,3.51,1,26-30,2
2022.0,6.0,10.8,1.4,100.0,0,0,100.0,1,19,0,1.74,1,16-20,0
2023.0,6.0,16.2,0.3,156.0,0,0,150.0,0,19,0,-0.92,1,16-20,0
2024.0,13.0,7.6,2.6,117.0,0,0,124.0,0,19,0,0.32,1,16-20,0
2022.0,10.0,7.6,2.6,129.0,0,0,141.0,1,19,0,0.32,1,16-20,0
2023.0,1.0,16.2,0.3,118.0,0,0,121.0,1,18,0,-0.92,1,16-20,0
2024.0,6.0,7.6,2.6,120.0,0,0,134.0,1,19,0,0.32,1,16-20,0
2022.0,7.0,13.9,-0.3,131.0,0,0,134.0,0,18,0,0.79,1,16-20,0
2023.0,9.0,9.4,-0.8,125.0,0,0,132.0,1,18,0,-3.12,1,16-20,0
2024.0,10.0,9.4,-0.8,137.0,0,0,135.0,1,18,0,-3.12,1,16-20,0
2022.0,9.0,11.1,0.6,122.0,0,0,123.0,1,18,0,2.02,1,16-20,0
2023.0,16.0,16.2,0.3,151.0,0,0,151.0,0,26,0,-0.92,1,26-30,2
2024.0,7.0,12.4,0.5,104.0,0,0,107.0,1,20,0,1.79,1,21-25,1
2023.0,7.0,9.4,-0.8,134.0,0,0,133.0,1,18,0,-3.12,1,16-20,0
2024.0,7.0,13.9,-0.3,143.0,0,0,140.0,0,19,0,0.79,1,16-20,0
2022.0,9.0,12.4,0.5,110.0,0,0,110.0,0,40,0,1.79,1,36-70,4
2023.0,6.0,9.4,-0.8,132.0,0,0,141.0,1,18,0,-3.12,1,16-20,0
2024.0,7.0,13.9,-0.3,115.0,0,0,122.0,0,19,0,0.79,1,16-20,0
2022.0,11.0,7.6,2.6,126.0,0,0,156.0,0,18,0,0.32,1,16-20,0
2023.0,10.0,9.4,-0.8,126.0,0,0,129.0,1,19,0,-3.12,1,16-20,0
2024.0,0.0,15.5,2.8,126.0,0,0,133.0,1,18,0,-4.06,1,16-20,0
2023.0,14.0,16.2,0.3,150.0,0,0,130.0,0,35,0,-0.92,1,36-70,4
2024.0,13.0,9.4,-0.8,130.0,0,0,130.0,1,26,0,-3.12,1,26-30,2
2022.0,3.0,9.4,-0.8,135.0,0,0,140.0,1,18,0,-3.12,1,16-20,0
2023.0,7.0,15.5,2.8,110.0,0,0,110.0,0,36,0,-4.06,1,36-70,4
2022.0,7.0,12.7,3.7,116.0,0,0,120.0,0,44,0,-1.7,1,36-70,4
2024.0,1.0,12.7,3.7,116.0,0,0,117.0,1,24,0,-1.7,1,21-25,1
2022.0,3.0,12.4,0.5,134.0,0,0,123.0,0,20,0,1.79,1,21-25,1
2023.0,0.0,9.4,-0.8,124.0,0,0,127.0,1,19,0,-3.12,1,16-20,0
2024.0,6.0,7.6,2.6,134.0,0,0,151.0,0,18,0,0.32,1,16-20,0
2022.0,1.0,10.8,1.4,121.0,0,0,127.0,0,22,0,1.74,1,21-25,1
2023.0,10.0,11.1,0.6,127.0,0,0,133.0,1,18,0,2.02,1,16-20,0
2024.0,6.0,13.9,-0.3,133.0,0,0,133.0,0,24,0,0.79,1,21-25,1
2023.0,14.0,11.1,0.6,130.0,0,0,133.0,0,30,0,2.02,1,31-35,3
2024.0,10.0,8.9,1.4,126.0,0,0,160.0,0,26,0,3.51,1,26-30,2
2022.0,9.0,10.8,1.4,128.0,0,0,140.0,1,18,0,1.74,1,16-20,0
2023.0,3.0,10.8,1.4,128.0,0,0,146.0,0,19,0,1.74,1,16-20,0
2024.0,13.0,16.2,0.3,112.0,0,0,112.0,1,20,0,-0.92,1,21-25,1
2022.0,10.0,8.9,1.4,142.0,0,0,140.0,1,22,0,3.51,1,21-25,1
2023.0,6.0,7.6,2.6,133.0,0,0,136.0,1,19,0,0.32,1,16-20,0
2024.0,10.0,15.5,2.8,106.0,0,0,133.0,1,21,0,-4.06,1,21-25,1
2022.0,6.0,7.6,2.6,126.0,0,0,136.0,1,21,0,0.32,1,21-25,1
2023.0,10.0,7.6,2.6,131.0,0,0,134.0,0,19,0,0.32,1,16-20,0
2024.0,9.0,8.9,1.4,113.0,0,0,122.0,1,19,0,3.51,1,16-20,0
2022.0,6.0,12.7,3.7,125.0,0,0,138.0,1,18,0,-1.7,1,16-20,0
2022.0,3.0,15.5,2.8,148.0,0,0,161.0,0,19,0,-4.06,1,16-20,0
2024.0,10.0,12.7,3.7,128.0,0,0,133.0,0,31,0,-1.7,1,31-35,3
2023.0,13.0,9.4,-0.8,120.0,0,0,130.0,1,34,0,-3.12,1,31-35,3
2024.0,6.0,12.4,0.5,141.0,0,0,152.0,1,18,0,1.79,1,16-20,0
2022.0,9.0,8.9,1.4,117.0,0,0,125.0,1,18,0,3.51,1,16-20,0
2023.0,10.0,16.2,0.3,140.0,0,0,140.0,1,21,0,-0.92,1,21-25,1
2024.0,6.0,16.2,0.3,140.0,0,0,133.0,0,26,0,-0.92,1,26-30,2
2022.0,6.0,13.9,-0.3,100.0,0,0,133.0,0,20,0,0.79,1,21-25,1
2023.0,7.0,7.6,2.6,121.0,0,0,135.0,0,19,0,0.32,1,16-20,0
2024.0,9.0,15.5,2.8,117.0,0,0,125.0,0,19,0,-4.06,1,16-20,0
2022.0,13.0,8.9,1.4,140.0,0,0,140.0,0,20,0,3.51,1,21-25,1
2023.0,7.0,7.6,2.6,129.0,0,0,124.0,0,19,0,0.32,1,16-20,0
2024.0,9.0,7.6,2.6,145.0,0,0,140.0,0,18,0,0.32,1,16-20,0
2023.0,9.0,15.5,2.8,122.0,0,0,134.0,1,22,0,-4.06,1,21-25,1
2022.0,10.0,12.4,0.5,140.0,0,0,140.0,1,21,0,1.79,1,21-25,1
2023.0,6.0,16.2,0.3,140.0,0,1,150.0,0,26,0,-0.92,1,26-30,2
2024.0,3.0,7.6,2.6,128.0,0,0,141.0,1,18,0,0.32,1,16-20,0
2022.0,10.0,7.6,2.6,115.0,0,0,120.0,0,20,0,0.32,1,21-25,1
2023.0,10.0,11.1,0.6,159.0,0,0,133.0,0,18,0,2.02,1,16-20,0
2024.0,6.0,10.8,1.4,124.0,0,0,147.0,1,19,0,1.74,1,16-20,0
2022.0,7.0,12.4,0.5,112.0,0,0,121.0,1,20,0,1.79,1,21-25,1
2023.0,10.0,13.9,-0.3,150.0,0,0,150.0,1,22,0,0.79,1,21-25,1
2024.0,8.0,10.8,1.4,114.0,0,0,124.0,1,18,0,1.74,1,16-20,0
2022.0,13.0,16.2,0.3,96.0,0,0,133.0,1,19,0,-0.92,1,16-20,0
2023.0,2.0,8.9,1.4,129.0,0,0,125.0,0,18,0,3.51,1,16-20,0
2024.0,1.0,10.8,1.4,122.0,0,0,136.0,1,20,0,1.74,1,21-25,1
2022.0,3.0,7.6,2.6,115.0,0,1,120.0,1,19,0,0.32,1,16-20,0
2023.0,1.0,12.4,0.5,127.0,0,0,128.0,0,19,0,1.79,1,16-20,0
2024.0,6.0,10.8,1.4,131.0,0,0,142.0,1,19,0,1.74,1,16-20,0
2022.0,0.0,12.7,3.7,137.0,0,0,135.0,1,18,0,-1.7,1,16-20,0
2023.0,2.0,13.9,-0.3,120.0,0,0,120.0,1,21,0,0.79,1,21-25,1
2022.0,7.0,15.5,2.8,129.0,0,0,135.0,0,19,0,-4.06,1,16-20,0
2023.0,10.0,7.6,2.6,128.0,0,0,133.0,0,25,0,0.32,1,26-30,2
2024.0,6.0,10.8,1.4,121.0,0,0,137.0,1,18,0,1.74,1,16-20,0
2022.0,6.0,10.8,1.4,136.0,0,0,122.0,0,24,0,1.74,1,21-25,1
2023.0,6.0,13.9,-0.3,119.0,0,0,128.0,1,20,0,0.79,1,21-25,1
2022.0,7.0,8.9,1.4,127.0,0,0,132.0,1,20,0,3.51,1,21-25,1
2023.0,10.0,7.6,2.6,137.0,0,0,131.0,0,18,0,0.32,1,16-20,0
2024.0,10.0,15.5,2.8,127.0,0,0,126.0,1,19,0,-4.06,1,16-20,0
2022.0,9.0,12.7,3.7,97.0,0,0,133.0,1,23,0,-1.7,1,21-25,1
2023.0,6.0,7.6,2.6,126.0,0,0,136.0,1,18,0,0.32,1,16-20,0
2024.0,6.0,12.7,3.7,128.0,0,0,140.0,0,18,0,-1.7,1,16-20,0
2022.0,6.0,11.1,0.6,127.0,0,0,135.0,0,19,0,2.02,1,16-20,0
2024.0,10.0,15.5,2.8,140.0,0,0,140.0,1,29,0,-4.06,1,26-30,2
2022.0,6.0,9.4,-0.8,132.0,0,0,140.0,1,19,0,-3.12,1,16-20,0
2023.0,12.0,12.4,0.5,112.0,0,0,115.0,1,20,0,1.79,1,21-25,1
2024.0,6.0,7.6,2.6,150.0,0,0,144.0,0,20,0,0.32,1,21-25,1
2022.0,8.0,11.1,0.6,121.0,0,0,128.0,1,19,0,2.02,1,16-20,0
2023.0,13.0,10.8,1.4,112.0,0,0,116.0,1,20,0,1.74,1,21-25,1
2024.0,10.0,10.8,1.4,129.0,0,0,135.0,1,21,0,1.74,1,21-25,1
2022.0,8.0,11.1,0.6,114.0,0,0,121.0,0,19,0,2.02,1,16-20,0
2023.0,6.0,10.8,1.4,120.0,0,0,134.0,1,18,0,1.74,1,16-20,0
2022.0,13.0,12.4,0.5,114.0,0,0,125.0,1,19,0,1.79,1,16-20,0
2023.0,6.0,7.6,2.6,128.0,0,0,141.0,0,19,0,0.32,1,16-20,0
2024.0,3.0,15.5,2.8,125.0,0,0,140.0,1,19,0,-4.06,1,16-20,0
2022.0,6.0,12.7,3.7,130.0,0,0,144.0,1,18,0,-1.7,1,16-20,0
2023.0,1.0,12.4,0.5,118.0,0,0,122.0,0,20,0,1.79,1,21-25,1
2024.0,8.0,12.7,3.7,119.0,0,0,130.0,0,18,0,-1.7,1,16-20,0
2022.0,8.0,7.6,2.6,133.0,0,0,133.0,1,19,0,0.32,1,16-20,0
2023.0,6.0,7.6,2.6,129.0,0,0,133.0,1,36,0,0.32,1,36-70,4
2024.0,12.0,10.8,1.4,100.0,0,0,147.0,0,18,0,1.74,1,16-20,0
2022.0,11.0,12.7,3.7,121.0,0,0,127.0,1,18,0,-1.7,1,16-20,0
2023.0,6.0,12.7,3.7,132.0,0,0,136.0,1,19,0,-1.7,1,16-20,0
2024.0,6.0,10.8,1.4,120.0,0,0,127.0,1,18,0,1.74,1,16-20,0
2022.0,8.0,9.4,-0.8,115.0,0,0,123.0,0,18,0,-3.12,1,16-20,0
2023.0,7.0,12.4,0.5,116.0,0,0,128.0,1,19,0,1.79,1,16-20,0
2024.0,6.0,13.9,-0.3,128.0,0,0,128.0,0,19,0,0.79,1,16-20,0
2022.0,6.0,15.5,2.8,130.0,0,0,140.0,1,18,0,-4.06,1,16-20,0
2023.0,3.0,11.1,0.6,119.0,0,0,121.0,1,20,0,2.02,1,21-25,1
2024.0,1.0,12.4,0.5,114.0,0,0,122.0,1,20,0,1.79,1,21-25,1
2022.0,6.0,10.8,1.4,115.0,0,0,126.0,1,20,0,1.74,1,21-25,1
2023.0,6.0,10.8,1.4,123.0,0,0,135.0,1,18,0,1.74,1,16-20,0
2024.0,6.0,15.5,2.8,122.0,0,0,131.0,1,18,0,-4.06,1,16-20,0
2022.0,10.0,9.4,-0.8,124.0,0,0,140.0,0,19,0,-3.12,1,16-20,0
2023.0,13.0,9.4,-0.8,132.0,0,0,131.0,1,19,0,-3.12,1,16-20,0
2022.0,14.0,12.4,0.5,130.0,0,0,130.0,0,32,0,1.79,1,31-35,3
2023.0,9.0,12.7,3.7,122.0,0,0,140.0,0,22,0,-1.7,1,21-25,1
2024.0,14.0,8.9,1.4,152.0,0,0,130.0,1,36,0,3.51,1,36-70,4
2022.0,3.0,16.2,0.3,120.0,0,0,125.0,0,18,0,-0.92,1,16-20,0
2023.0,11.0,12.7,3.7,155.0,0,0,160.0,1,20,0,-1.7,1,21-25,1
2024.0,2.0,11.1,0.6,124.0,0,0,130.0,0,20,0,2.02,1,21-25,1
2022.0,7.0,15.5,2.8,127.0,0,0,144.0,0,19,0,-4.06,1,16-20,0
2023.0,13.0,12.4,0.5,153.0,0,0,133.0,1,24,0,1.79,1,21-25,1
2024.0,7.0,15.5,2.8,130.0,0,0,148.0,0,20,0,-4.06,1,21-25,1
2023.0,9.0,15.5,2.8,131.0,0,0,133.0,1,20,0,-4.06,1,21-25,1
2024.0,7.0,9.4,-0.8,125.0,0,0,129.0,0,23,0,-3.12,1,21-25,1
2022.0,6.0,9.4,-0.8,141.0,0,0,144.0,1,18,0,-3.12,1,16-20,0
2023.0,7.0,12.7,3.7,117.0,0,0,120.0,1,18,0,-1.7,1,16-20,0
2024.0,6.0,10.8,1.4,126.0,0,0,144.0,1,20,0,1.74,1,21-25,1
2022.0,1.0,13.9,-0.3,120.0,0,0,132.0,0,20,0,0.79,1,21-25,1
2023.0,8.0,11.1,0.6,128.0,0,0,142.0,0,23,0,2.02,1,21-25,1
2024.0,6.0,7.6,2.6,140.0,0,0,136.0,1,20,0,0.32,1,21-25,1
2022.0,1.0,7.6,2.6,110.0,0,0,133.0,1,28,0,0.32,1,26-30,2
2023.0,8.0,7.6,2.6,117.0,0,0,122.0,1,21,0,0.32,1,21-25,1
2024.0,12.0,12.4,0.5,104.0,0,0,133.0,1,21,0,1.79,1,21-25,1
2022.0,6.0,7.6,2.6,140.0,0,0,140.0,0,28,0,0.32,1,26-30,2
2023.0,6.0,16.2,0.3,113.0,0,1,117.0,0,18,0,-0.92,1,16-20,0
2024.0,7.0,8.9,1.4,119.0,0,0,128.0,1,21,0,3.51,1,21-25,1
2022.0,6.0,13.9,-0.3,124.0,0,0,136.0,0,19,0,0.79,1,16-20,0
2023.0,6.0,12.7,3.7,127.0,0,0,141.0,1,18,0,-1.7,1,16-20,0
2024.0,6.0,7.6,2.6,134.0,0,0,130.0,0,19,0,0.32,1,16-20,0
2022.0,10.0,13.9,-0.3,140.0,0,0,140.0,0,20,0,0.79,1,21-25,1
2023.0,6.0,12.4,0.5,101.0,0,0,102.0,1,20,0,1.79,1,21-25,1
2024.0,9.0,10.8,1.4,133.0,0,0,126.0,0,18,0,1.74,1,16-20,0
2022.0,8.0,10.8,1.4,107.0,0,0,125.0,1,20,0,1.74,1,21-25,1
2023.0,8.0,13.9,-0.3,140.0,0,0,120.0,0,31,0,0.79,1,31-35,3
2024.0,6.0,15.5,2.8,128.0,0,0,132.0,1,19,0,-4.06,1,16-20,0
2022.0,6.0,13.9,-0.3,119.0,0,0,128.0,1,19,0,0.79,1,16-20,0
2023.0,2.0,13.9,-0.3,123.0,0,0,115.0,0,23,0,0.79,1,21-25,1
2024.0,8.0,12.4,0.5,124.0,0,0,125.0,0,19,0,1.79,1,16-20,0
2022.0,6.0,7.6,2.6,121.0,0,0,137.0,1,20,0,0.32,1,21-25,1
2023.0,10.0,12.4,0.5,101.0,0,0,101.0,1,22,0,1.79,1,21-25,1
2024.0,9.0,13.9,-0.3,117.0,0,1,126.0,1,18,0,0.79,1,16-20,0
2022.0,11.0,12.7,3.7,130.0,0,0,130.0,0,27,0,-1.7,1,26-30,2
2023.0,12.0,12.7,3.7,120.0,0,0,100.0,0,29,0,-1.7,1,26-30,2
2024.0,1.0,11.1,0.6,130.0,0,0,122.0,1,18,0,2.02,1,16-20,0
2022.0,2.0,16.2,0.3,119.0,0,0,126.0,0,18,0,-0.92,1,16-20,0
2023.0,6.0,9.4,-0.8,132.0,0,0,128.0,0,18,0,-3.12,1,16-20,0
2024.0,10.0,9.4,-0.8,120.0,0,0,134.0,1,20,0,-3.12,1,21-25,1
2022.0,1.0,11.1,0.6,129.0,0,0,128.0,1,18,0,2.02,1,16-20,0
2023.0,2.0,13.9,-0.3,132.0,0,0,125.0,0,18,0,0.79,1,16-20,0
2024.0,10.0,10.8,1.4,130.0,0,0,130.0,0,28,0,1.74,1,26-30,2
2022.0,6.0,12.7,3.7,133.0,0,0,135.0,1,18,0,-1.7,1,16-20,0
2023.0,6.0,12.4,0.5,144.0,0,0,133.0,0,27,0,1.79,1,26-30,2
2024.0,15.0,16.2,0.3,153.0,0,0,140.0,0,26,0,-0.92,1,26-30,2
2022.0,3.0,12.7,3.7,134.0,0,0,138.0,1,18,0,-1.7,1,16-20,0
2023.0,11.0,9.4,-0.8,146.0,0,0,150.0,0,18,0,-3.12,1,16-20,0
2024.0,13.0,15.5,2.8,115.0,0,1,125.0,0,21,0,-4.06,1,21-25,1
2022.0,2.0,9.4,-0.8,121.0,0,0,121.0,1,18,0,-3.12,1,16-20,0
2024.0,8.0,7.6,2.6,100.0,0,0,140.0,0,28,0,0.32,1,26-30,2
2024.0,7.0,9.4,-0.8,120.0,0,0,140.0,0,39,0,-3.12,1,36-70,4
2022.0,14.0,8.9,1.4,149.0,0,0,120.0,0,50,0,3.51,1,,-1
2023.0,9.0,10.8,1.4,123.0,0,0,138.0,1,23,0,1.74,1,21-25,1
2022.0,9.0,7.6,2.6,112.0,0,0,118.0,1,23,0,0.32,1,21-25,1
2023.0,6.0,10.8,1.4,127.0,0,0,135.0,1,18,0,1.74,1,16-20,0
2024.0,11.0,9.4,-0.8,116.0,0,0,130.0,0,18,0,-3.12,1,16-20,0
2022.0,7.0,13.9,-0.3,132.0,0,0,150.0,1,20,1,0.79,1,21-25,1
2023.0,10.0,10.8,1.4,132.0,0,0,149.0,1,18,1,1.74,1,16-20,0
2024.0,12.0,16.2,0.3,126.0,0,0,133.0,1,18,1,-0.92,1,16-20,0
2022.0,16.0,16.2,0.3,136.0,1,0,133.0,0,31,0,-0.92,1,31-35,3
2023.0,16.0,10.8,1.4,101.0,1,0,133.0,1,24,0,1.74,1,21-25,1
2024.0,0.0,9.4,-0.8,114.0,1,0,145.0,1,24,0,-3.12,1,21-25,1
2022.0,13.0,10.8,1.4,110.0,1,0,110.0,0,26,0,1.74,1,26-30,2
2023.0,11.0,16.2,0.3,137.0,1,0,154.0,1,18,0,-0.92,1,16-20,0
2024.0,13.0,12.7,3.7,117.0,1,0,126.0,0,19,0,-1.7,1,16-20,0
2022.0,8.0,13.9,-0.3,122.0,1,0,133.0,1,22,0,0.79,1,21-25,1
2023.0,6.0,10.8,1.4,127.0,1,0,145.0,1,18,0,1.74,1,16-20,0
2024.0,2.0,16.2,0.3,120.0,1,0,120.0,0,20,0,-0.92,1,21-25,1
2022.0,0.0,15.5,2.8,150.0,1,0,150.0,0,25,0,-4.06,1,26-30,2
2024.0,16.0,8.9,1.4,150.0,1,0,150.0,1,27,0,3.51,1,26-30,2
2022.0,1.0,15.5,2.8,117.0,1,0,127.0,0,21,0,-4.06,1,21-25,1
2023.0,14.0,12.4,0.5,140.0,1,0,140.0,1,21,0,1.79,1,21-25,1
2024.0,3.0,10.8,1.4,122.0,1,0,128.0,1,19,0,1.74,1,16-20,0
2022.0,6.0,16.2,0.3,160.0,1,0,127.0,0,28,0,-0.92,1,26-30,2
2023.0,13.0,7.6,2.6,118.0,1,0,117.0,0,20,0,0.32,1,21-25,1
2024.0,14.0,15.5,2.8,150.0,1,0,150.0,0,21,0,-4.06,1,21-25,1
2022.0,6.0,16.2,0.3,145.0,1,0,154.0,0,18,0,-0.92,1,16-20,0
2023.0,16.0,8.9,1.4,121.0,1,0,127.0,1,18,0,3.51,1,16-20,0
2024.0,13.0,15.5,2.8,122.0,1,0,133.0,0,20,0,-4.06,1,21-25,1
2022.0,16.0,16.2,0.3,147.0,1,0,120.0,0,25,0,-0.92,1,26-30,2
2023.0,8.0,11.1,0.6,138.0,1,0,133.0,0,22,0,2.02,1,21-25,1
2024.0,6.0,9.4,-0.8,138.0,1,0,149.0,0,18,0,-3.12,1,16-20,0
2022.0,13.0,13.9,-0.3,116.0,1,0,125.0,1,19,0,0.79,1,16-20,0
2023.0,16.0,12.4,0.5,122.0,1,0,126.0,1,19,0,1.79,1,16-20,0
2024.0,3.0,12.7,3.7,115.0,1,0,133.0,1,25,0,-1.7,1,26-30,2
2022.0,2.0,15.5,2.8,115.0,1,0,115.0,0,21,0,-4.06,1,21-25,1
2023.0,16.0,11.1,0.6,120.0,1,0,117.0,1,19,0,2.02,1,16-20,0
2024.0,13.0,11.1,0.6,95.0,1,0,133.0,0,20,0,2.02,1,21-25,1
2022.0,14.0,15.5,2.8,150.0,1,0,150.0,0,25,0,-4.06,1,26-30,2
2023.0,13.0,10.8,1.4,118.0,1,0,130.0,1,20,0,1.74,1,21-25,1
2024.0,0.0,7.6,2.6,144.0,1,0,161.0,1,18,0,0.32,1,16-20,0
2022.0,1.0,8.9,1.4,130.0,1,0,130.0,1,23,0,3.51,1,21-25,1
2023.0,6.0,9.4,-0.8,128.0,1,0,111.0,1,23,0,-3.12,1,21-25,1
2024.0,14.0,8.9,1.4,135.0,1,0,140.0,0,21,0,3.51,1,21-25,1
2022.0,11.0,9.4,-0.8,144.0,1,0,132.0,1,20,0,-3.12,1,21-25,1
2024.0,11.0,8.9,1.4,130.0,1,0,132.0,1,18,0,3.51,1,16-20,0
2022.0,2.0,10.8,1.4,123.0,1,0,119.0,1,22,0,1.74,1,21-25,1
2023.0,8.0,8.9,1.4,118.0,1,0,133.0,0,27,0,3.51,1,26-30,2
2024.0,14.0,16.2,0.3,120.0,1,0,133.0,0,25,0,-0.92,1,26-30,2
2022.0,16.0,7.6,2.6,119.0,1,0,129.0,1,18,0,0.32,1,16-20,0
2023.0,10.0,12.7,3.7,117.0,1,0,128.0,0,20,0,-1.7,1,21-25,1
2024.0,14.0,16.2,0.3,120.0,1,0,120.0,0,27,0,-0.92,1,26-30,2
2023.0,13.0,7.6,2.6,125.0,1,0,130.0,1,22,0,0.32,1,21-25,1
2024.0,16.0,12.4,0.5,106.0,1,0,111.0,1,19,0,1.79,1,16-20,0
2022.0,13.0,13.9,-0.3,117.0,1,0,121.0,0,20,0,0.79,1,21-25,1
2023.0,0.0,9.4,-0.8,109.0,1,0,117.0,0,19,0,-3.12,1,16-20,0
2024.0,10.0,9.4,-0.8,120.0,1,0,133.0,1,29,0,-3.12,1,26-30,2
2022.0,6.0,12.7,3.7,138.0,1,0,149.0,0,19,0,-1.7,1,16-20,0
2024.0,7.0,7.6,2.6,120.0,0,0,134.0,0,20,0,0.32,1,21-25,1
2022.0,2.0,10.8,1.4,137.0,0,0,136.0,1,20,0,1.74,1,21-25,1
2024.0,6.0,13.9,-0.3,133.0,0,0,141.0,1,18,0,0.79,1,16-20,0
2022.0,8.0,8.9,1.4,129.0,0,0,141.0,1,19,0,3.51,1,16-20,0
2023.0,13.0,13.9,-0.3,133.0,0,0,148.0,1,18,0,0.79,1,16-20,0
2024.0,1.0,10.8,1.4,102.0,0,0,102.0,0,19,0,1.74,1,16-20,0
2022.0,13.0,12.7,3.7,134.0,0,0,143.0,0,18,0,-1.7,1,16-20,0
2023.0,10.0,7.6,2.6,127.0,0,0,120.0,0,19,0,0.32,1,16-20,0
2024.0,3.0,15.5,2.8,120.0,0,0,121.0,1,18,0,-4.06,1,16-20,0
2022.0,1.0,7.6,2.6,124.0,0,0,122.0,1,19,0,0.32,1,16-20,0
2023.0,12.0,13.9,-0.3,124.0,0,0,122.0,0,19,0,0.79,1,16-20,0
2024.0,8.0,10.8,1.4,118.0,0,0,123.0,1,18,0,1.74,1,16-20,0
2022.0,6.0,16.2,0.3,127.0,0,0,133.0,0,19,0,-0.92,1,16-20,0
2023.0,8.0,11.1,0.6,110.0,0,0,110.0,0,20,0,2.02,1,21-25,1
2024.0,8.0,12.7,3.7,135.0,0,0,155.0,1,20,0,-1.7,1,21-25,1
2022.0,14.0,11.1,0.6,113.0,0,0,119.0,0,20,0,2.02,1,21-25,1
2024.0,9.0,7.6,2.6,112.0,0,0,133.0,0,20,0,0.32,1,21-25,1
2022.0,9.0,8.9,1.4,140.0,0,0,143.0,0,31,0,3.51,1,31-35,3
2023.0,8.0,10.8,1.4,134.0,0,1,149.0,0,20,0,1.74,1,21-25,1
2024.0,14.0,15.5,2.8,125.0,0,0,133.0,1,21,0,-4.06,1,21-25,1
2022.0,11.0,12.4,0.5,140.0,0,0,140.0,1,23,0,1.79,1,21-25,1
2023.0,2.0,10.8,1.4,120.0,0,0,122.0,0,21,0,1.74,1,21-25,1
2024.0,6.0,16.2,0.3,126.0,0,0,133.0,0,24,0,-0.92,1,21-25,1
2023.0,6.0,13.9,-0.3,128.0,0,0,143.0,0,18,0,0.79,1,16-20,0
2024.0,0.0,9.4,-0.8,109.0,0,0,115.0,1,21,0,-3.12,1,21-25,1
2022.0,11.0,7.6,2.6,122.0,0,0,123.0,1,19,0,0.32,1,16-20,0
2023.0,6.0,10.8,1.4,125.0,0,0,131.0,1,19,0,1.74,1,16-20,0
2024.0,10.0,12.4,0.5,118.0,0,0,127.0,0,18,0,1.79,1,16-20,0
2022.0,6.0,7.6,2.6,124.0,0,0,126.0,1,18,0,0.32,1,16-20,0
2023.0,9.0,8.9,1.4,106.0,0,0,112.0,1,20,0,3.51,1,21-25,1
2022.0,2.0,12.4,0.5,111.0,0,0,116.0,1,20,0,1.79,1,21-25,1
2023.0,13.0,12.4,0.5,118.0,0,0,118.0,0,20,0,1.79,1,21-25,1
2024.0,6.0,12.7,3.7,118.0,0,0,130.0,1,19,0,-1.7,1,16-20,0
2022.0,6.0,12.7,3.7,128.0,0,0,144.0,1,18,0,-1.7,1,16-20,0
2023.0,7.0,9.4,-0.8,130.0,0,0,105.0,1,20,0,-3.12,1,21-25,1
2024.0,6.0,16.2,0.3,131.0,0,0,143.0,1,20,0,-0.92,1,21-25,1
2022.0,6.0,11.1,0.6,126.0,0,0,137.0,1,19,0,2.02,1,16-20,0
2023.0,10.0,12.4,0.5,140.0,0,0,140.0,1,19,0,1.79,1,16-20,0
2024.0,3.0,12.7,3.7,105.0,0,0,133.0,1,20,0,-1.7,1,21-25,1
2022.0,13.0,13.9,-0.3,115.0,0,0,116.0,1,19,0,0.79,1,16-20,0
2023.0,9.0,9.4,-0.8,115.0,0,0,117.0,1,19,0,-3.12,1,16-20,0
2024.0,6.0,9.4,-0.8,131.0,0,0,137.0,1,18,0,-3.12,1,16-20,0
2022.0,2.0,11.1,0.6,109.0,0,0,116.0,0,23,0,2.02,1,21-25,1
2023.0,9.0,12.7,3.7,132.0,0,0,133.0,1,21,0,-1.7,1,21-25,1
2022.0,6.0,13.9,-0.3,110.0,0,0,106.0,1,19,0,0.79,1,16-20,0
2023.0,3.0,12.4,0.5,116.0,0,0,125.0,1,18,0,1.79,1,16-20,0
2024.0,3.0,10.8,1.4,132.0,0,1,134.0,1,19,0,1.74,1,16-20,0
2022.0,6.0,12.7,3.7,120.0,0,0,133.0,0,25,0,-1.7,1,26-30,2
2023.0,9.0,9.4,-0.8,110.0,0,0,117.0,1,19,0,-3.12,1,16-20,0
2024.0,6.0,13.9,-0.3,136.0,0,0,136.0,0,19,0,0.79,1,16-20,0
2022.0,12.0,12.7,3.7,120.0,0,0,120.0,0,24,0,-1.7,1,21-25,1
2023.0,8.0,8.9,1.4,133.0,0,0,135.0,1,18,0,3.51,1,16-20,0
2024.0,7.0,16.2,0.3,113.0,0,0,122.0,1,19,0,-0.92,1,16-20,0
2022.0,6.0,12.7,3.7,134.0,0,0,147.0,0,18,0,-1.7,1,16-20,0
2024.0,7.0,15.5,2.8,117.0,0,0,121.0,0,19,0,-4.06,1,16-20,0
2022.0,3.0,12.7,3.7,130.0,0,0,135.0,0,18,0,-1.7,1,16-20,0
2023.0,8.0,12.7,3.7,158.0,0,0,130.0,0,34,0,-1.7,1,31-35,3
